id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1093529884104843265,1093529884104843265,1549552815000,2019-02-07,17:20:15,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,2019 National Prayer Breakfast https://www.pscp.tv/w/byxD4TFvTlFsTFJub1dwUXd8MURYeHlhWGplWVp4TeIF_xGVyLqm6aH3bmlZ6TkP0k0qriuyexeNqCxFHKAS?t=1s …,[],['https://www.pscp.tv/w/byxD4TFvTlFsTFJub1dwUXd8MURYeHlhWGplWVp4TeIF_xGVyLqm6aH3bmlZ6TkP0k0qriuyexeNqCxFHKAS?t=1s'],[],14011,14512,63478,[],[],https://twitter.com/realDonaldTrump/status/1093529884104843265,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093489029780332545,1093489029780332545,1549543075000,2019-02-07,14:37:55,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,PRESIDENTIAL HARASSMENT! It should never be allowed to happen again!,[],[],[],75036,28849,151064,[],[],https://twitter.com/realDonaldTrump/status/1093489029780332545,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093488317604216832,1093488317604216832,1549542905000,2019-02-07,14:35:05,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Democrats at the top are killing the Great State of Virginia. If the three failing pols were Republicans, far stronger action would be taken. Virginia will come back HOME Republican) in 2020!",[],[],[],15828,19879,93046,[],[],https://twitter.com/realDonaldTrump/status/1093488317604216832,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093471134845190145,1093471134845190145,1549538808000,2019-02-07,13:26:48,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....The Dems and their committees are going “nuts.” The Republicans never did this to President Obama, there would be no time left to run government. I hear other committee heads will do the same thing. Even stealing people who work at White House! A continuation of Witch Hunt!",[],[],[],43583,23788,108242,[],[],https://twitter.com/realDonaldTrump/status/1093471134845190145,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093467800964866048,1093467800964866048,1549538014000,2019-02-07,13:13:34,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"So now Congressman Adam Schiff announces, after having found zero Russian Collusion, that he is going to be looking at every aspect of my life, both financial and personal, even though there is no reason to be doing so. Never happened before! Unlimited Presidential Harassment....",[],[],[],49795,35141,149422,[],[],https://twitter.com/realDonaldTrump/status/1093467800964866048,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093966532558929922,1093966532558929922,1549656920000,2019-02-08,22:15:20,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I was a big fan of Frank Robinson, both as a great player and man. He was the first African American manager in baseball and was highly respected at everything he did. He will he missed!",[],[],[],7132,16089,108384,[],[],https://twitter.com/realDonaldTrump/status/1093966532558929922,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093965968253087744,1093965968253087744,1549656786000,2019-02-08,22:13:06,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Deepest sympathies to Congresswoman Debbie Dingell and the entire family of John Dingell. Longest serving Congressman in Country’s history which, if people understand politics, means he was very smart. A great reputation and highly respected man.",[],[],[],4358,9546,62252,[],[],https://twitter.com/realDonaldTrump/status/1093965968253087744,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093965250142056448,1093965250142056448,1549656615000,2019-02-08,22:10:15,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Working hard, thank you! pic.twitter.com/tnuHnw8kll",[],[],['https://pbs.twimg.com/media/Dy6LmCcXcAEi_rA.jpg'],37034,25290,126022,[],[],https://twitter.com/realDonaldTrump/status/1093965250142056448,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093871865246961666,1093871865246961666,1549634350000,2019-02-08,15:59:10,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"...It is all a GIANT AND ILLEGAL HOAX, developed long before the election itself, but used as an excuse by the Democrats as to why Crooked Hillary Clinton lost the Election! Someday the Fake News Media will turn honest & report that Donald J. Trump was actually a GREAT Candidate!",[],[],[],47280,26164,128724,[],[],https://twitter.com/realDonaldTrump/status/1093871865246961666,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093869087908941827,1093869087908941827,1549633688000,2019-02-08,15:48:08,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The mainstream media has refused to cover the fact that the head of the VERY important Senate Intelligence Committee, after two years of intensive study and access to Intelligence that only they could get, just stated that they have found NO COLLUSION between “Trump” & Russia....",[],[],[],15248,24241,96423,[],[],https://twitter.com/realDonaldTrump/status/1093869087908941827,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093867361713704960,1093867361713704960,1549633276000,2019-02-08,15:41:16,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Now we find out that Adam Schiff was spending time together in Aspen with Glenn Simpson of GPS Fusion, who wrote the fake and discredited Dossier, even though Simpson was testifying before Schiff. John Solomon of @thehill",['thehill'],[],[],11736,26889,87041,[],[],https://twitter.com/realDonaldTrump/status/1093867361713704960,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '1917731', 'username': 'thehill'}]",,,,
1093847784573280256,1093847784573280256,1549628609000,2019-02-08,14:23:29,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Not only did Senator Burr’s Committee find No Collusion by the Trump Campaign and Russia, it’s important because they interviewed 200 witnesses and 300,000 pages of documents, & the Committee has direct access to intelligence information that’s Classified. @GreggJarrett",['greggjarrett'],[],[],11015,19944,81329,[],[],https://twitter.com/realDonaldTrump/status/1093847784573280256,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '21536398', 'username': 'GreggJarrett'}]",,,,
1093692376093216769,1093692376093216769,1549591556000,2019-02-08,04:05:56,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Highly respected Senator Richard Burr, Chairman of Senate Intelligence, said today that, after an almost two year investigation, he saw no evidence of Russia collusion. “We don’t have anything that would suggest there was collusion by the Trump campaign and Russia.”  Thank you!",[],[],[],21831,31263,143755,[],[],https://twitter.com/realDonaldTrump/status/1093692376093216769,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093661397769248769,1093661397769248769,1549584171000,2019-02-08,02:02:51,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,So nice how well my State of the Union speech was received. Thank you to all!,[],[],[],31253,26094,193802,[],[],https://twitter.com/realDonaldTrump/status/1093661397769248769,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1093661112724262912,1093661112724262912,1549584103000,2019-02-08,02:01:43,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Each year, America pauses to remember its fallen astronaut heroes and the great accomplishments for which they strived. @FLOTUS Melania and I mourn their passing and take to heart the lessons of their lives and the greater human potential to which they continue to inspire. https://twitter.com/NASA/status/1093650615912316928 …",['flotus'],['https://twitter.com/NASA/status/1093650615912316928'],[],4457,12733,67934,[],[],https://twitter.com/realDonaldTrump/status/1093661112724262912,False,https://twitter.com/NASA/status/1093650615912316928,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '818876014390603776', 'username': 'FLOTUS'}]",,,,
1094375749279248385,1094375749279248385,1549754485000,2019-02-10,01:21:25,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I think it is very important for the Democrats to press forward with their Green New Deal. It would be great for the so-called “Carbon Footprint” to permanently eliminate all Planes, Cars, Cows, Oil, Gas & the Military - even if no other country would do the same. Brilliant!",[],[],[],36231,36314,164226,[],[],https://twitter.com/realDonaldTrump/status/1094375749279248385,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094368870415110145,1094368870415110145,1549752845000,2019-02-10,00:54:05,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Today Elizabeth Warren, sometimes referred to by me as Pocahontas, joined the race for President. Will she run as our first Native American presidential candidate, or has she decided that after 32 years, this is not playing so well anymore? See you on the campaign TRAIL, Liz!",[],[],[],60103,34468,181746,[],[],https://twitter.com/realDonaldTrump/status/1094368870415110145,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094355899194454017,1094355899194454017,1549749753000,2019-02-10,00:02:33,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The Democrats just don’t seem to want Border Security. They are fighting Border Agents recommendations. If you believe news reports, they are not offering much for the Wall. They look to be making this a campaign issue. The Wall will get built one way or the other!",[],[],[],19166,23419,105579,[],[],https://twitter.com/realDonaldTrump/status/1094355899194454017,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094243546834657281,1094243546834657281,1549722966000,2019-02-09,16:36:06,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"We have a great economy DESPITE the Obama Administration and all of its job killing Regulations and Roadblocks. If that thinking prevailed in the 2016 Election, the U.S. would be in a Depression right now! We were heading down, and don’t let the Democrats sound bites fool you!",[],[],[],28310,23676,105375,[],[],https://twitter.com/realDonaldTrump/status/1094243546834657281,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094242164857556992,1094242164857556992,1549722636000,2019-02-09,16:30:36,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,The Democrats in Congress yesterday were vicious and totally showed their cards for everyone to see. When the Republicans had the Majority they never acted with such hatred and scorn! The Dems are trying to win an election in 2020 that they know they cannot legitimately win!,[],[],[],30896,21515,94181,[],[],https://twitter.com/realDonaldTrump/status/1094242164857556992,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094233554886840321,1094233554886840321,1549720584000,2019-02-09,15:56:24,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,It was great meeting some of our outstanding young military personnel who were wounded in both Syria and Afghanistan. Their wounds are deep but their spirit is sooo high. They will recoverer & be back very soon. America loves them. Walter Reed Hospital is AMAZING - Thank you all!,[],[],[],8327,22113,127950,[],[],https://twitter.com/realDonaldTrump/status/1094233554886840321,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094035813820784640,1094035813820784640,1549673438000,2019-02-09,02:50:38,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"North Korea, under the leadership of Kim Jong Un, will become a great Economic Powerhouse. He may surprise some but he won’t surprise me, because I have gotten to know him & fully understand how capable he is. North Korea will become a different kind of Rocket - an Economic one!",[],[],[],43313,27155,132572,[],[],https://twitter.com/realDonaldTrump/status/1094035813820784640,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094031561861881856,1094031561861881856,1549672425000,2019-02-09,02:33:45,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"My representatives have just left North Korea after a very productive meeting and an agreed upon time and date for the second Summit with Kim Jong Un. It will take place in Hanoi, Vietnam, on February 27 & 28. I look forward to seeing Chairman Kim & advancing the cause of peace!",[],[],[],12639,22373,108062,[],[],https://twitter.com/realDonaldTrump/status/1094031561861881856,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094724816941260802,1094724816941260802,1549837710000,2019-02-11,00:28:30,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,The U.S. will soon control 100% of ISIS territory in Syria. @CNN (do you believe this?).,['cnn'],[],[],17977,18997,98670,[],[],https://twitter.com/realDonaldTrump/status/1094724816941260802,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '759251', 'username': 'CNN'}]",,,,
1094718856197799936,1094718856197799936,1549836288000,2019-02-11,00:04:48,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Well, it happened again. Amy Klobuchar announced that she is running for President, talking proudly of fighting global warming while standing in a virtual blizzard of snow, ice and freezing temperatures. Bad timing. By the end of her speech she looked like a Snowman(woman)!",[],[],[],69865,29565,157581,[],[],https://twitter.com/realDonaldTrump/status/1094718856197799936,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094716135625424896,1094716135625424896,1549835640000,2019-02-10,23:54:00,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The Border Committee Democrats are behaving, all of a sudden, irrationally. Not only are they unwilling to give dollars for the obviously needed Wall (they overrode recommendations of Border Patrol experts), but they don’t even want to take muderers into custody! What’s going on?",[],[],[],21939,27436,108075,[],[],https://twitter.com/realDonaldTrump/status/1094716135625424896,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094714204328771586,1094714204328771586,1549835179000,2019-02-10,23:46:19,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"“President is on sound legal ground to declare a National Emergency. There have been 58 National Emergencies declared since the law was enacted in 1976, and 31 right now that are currently active, so this is hardly unprecedented.” Congressman @tommcclintock",['tommcclintock'],[],[],15061,20799,83459,[],[],https://twitter.com/realDonaldTrump/status/1094714204328771586,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '15773898', 'username': 'tommcclintock'}]",,,,
1094667183953719296,1094667183953719296,1549823969000,2019-02-10,20:39:29,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....The fact is, when I took over as President, our Country was a mess. Depleted Military, Endless Wars, a potential War with North Korea, V.A., High Taxes & too many Regulations, Border, Immigration & HealthCare problems, & much more. I had no choice but to work very long hours!",[],[],[],44373,25572,132226,[],[],https://twitter.com/realDonaldTrump/status/1094667183953719296,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094664056827449344,1094664056827449344,1549823223000,2019-02-10,20:27:03,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The media was able to get my work schedule, something very easy to do, but it should have been reported as a positive, not negative. When the term Executive Time is used, I am generally working, not relaxing. In fact, I probably work more hours than almost any past President.....",[],[],[],40301,21865,116517,[],[],https://twitter.com/realDonaldTrump/status/1094664056827449344,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094633257377787904,1094633257377787904,1549815880000,2019-02-10,18:24:40,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"It was a very bad week for the Democrats, with the GREAT economic numbers, The Virginia disaster and the State of the Union address. Now, with the terrible offers being made by them to the Border Committee, I actually believe they want a Shutdown. They want a new subject!",[],[],[],17579,20576,93652,[],[],https://twitter.com/realDonaldTrump/status/1094633257377787904,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094631415357075461,1094631415357075461,1549815441000,2019-02-10,18:17:21,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I don’t think the Dems on the Border Committee are being allowed by their leaders to make a deal. They are offering very little money for the desperately needed Border Wall & now, out of the blue, want a cap on convicted violent felons to be held in detention!",[],[],[],12899,20400,82342,[],[],https://twitter.com/realDonaldTrump/status/1094631415357075461,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094618230793097216,1094618230793097216,1549812297000,2019-02-10,17:24:57,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Gallup Poll: “Open Borders will potentially attract 42 million Latin Americans.” This would be a disaster for the U.S. We need the Wall now!,[],[],[],20029,21381,95081,[],[],https://twitter.com/realDonaldTrump/status/1094618230793097216,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094610433435156486,1094610433435156486,1549810438000,2019-02-10,16:53:58,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,African Americans are very angry at the double standard on full display in Virginia!,[],[],[],21259,19725,98123,[],[],https://twitter.com/realDonaldTrump/status/1094610433435156486,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094577112063885312,1094577112063885312,1549802494000,2019-02-10,14:41:34,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Senator Richard Burr, The Chairman of the Senate Intelligence Committee, just announced that after almost two years, more than two hundred interviews, and thousands of documents, they have found NO COLLUSION BETWEEN TRUMP AND RUSSIA! Is anybody really surprised by this?",[],[],[],21509,26243,114476,[],[],https://twitter.com/realDonaldTrump/status/1094577112063885312,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1095080896342814720,1095080896342814720,1549922605000,2019-02-12,00:03:25,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Coal is an important part of our electricity generation mix and @TVAnews should give serious consideration to all factors before voting to close viable power plants, like Paradise #3 in Kentucky!",['tvanews'],[],[],16556,16948,82216,[],[],https://twitter.com/realDonaldTrump/status/1095080896342814720,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '93688013', 'username': 'TVAnews'}]",,,,
1095049346201079808,1095049346201079808,1549915083000,2019-02-11,21:58:03,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,40 years of corruption. 40 years of repression. 40 years of terror. The regime in Iran has produced only #40YearsofFailure. The long-suffering Iranian people deserve a much brighter future. pic.twitter.com/bA8YGsw9LA,[],[],['https://pbs.twimg.com/media/DzJlkwEWkAEm8Qe.jpg'],17482,21225,86510,['#40yearsoffailure'],[],https://twitter.com/realDonaldTrump/status/1095049346201079808,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094990198507819008,1094990198507819008,1549900981000,2019-02-11,18:03:01,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Will be heading to El Paso very soon. Big speech on Border Security and much else tonight. Tremendous crowd! See you later!,[],[],[],19996,18336,100420,[],[],https://twitter.com/realDonaldTrump/status/1094990198507819008,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094964052558823424,1094964052558823424,1549894748000,2019-02-11,16:19:08,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,The Democrats are so self righteous and ANGRY! Loosen up and have some fun. The Country is doing well!,[],[],[],30753,28537,140343,[],[],https://twitter.com/realDonaldTrump/status/1094964052558823424,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094948909657542656,1094948909657542656,1549891137000,2019-02-11,15:18:57,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The Democrats do not want us to detain, or send back, criminal aliens! This is a brand new demand. Crazy!",[],[],[],21899,27641,120409,[],[],https://twitter.com/realDonaldTrump/status/1094948909657542656,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094940049697849345,1094940049697849345,1549889025000,2019-02-11,14:43:45,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,No president ever worked harder than me (cleaning up the mess I inherited)!,[],[],[],63721,29582,180058,[],[],https://twitter.com/realDonaldTrump/status/1094940049697849345,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1094939561485062146,1094939561485062146,1549888909000,2019-02-11,14:41:49,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,“Fact checkers have become Fake News.” @JesseBWatters   So True!,['jessebwatters'],[],[],15908,15353,78844,[],[],https://twitter.com/realDonaldTrump/status/1094939561485062146,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '56561449', 'username': 'JesseBWatters'}]",,,,
1095470726436569088,1095470726436569088,1550015548000,2019-02-13,01:52:28,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Thank you to @MSNBC! pic.twitter.com/VdRnirACAz,['msnbc'],[],[],12301,24419,90890,[],[],https://twitter.com/realDonaldTrump/status/1095470726436569088,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '2836421', 'username': 'MSNBC'}]",,,,
1095469449052868610,1095469447933059073,1550015244000,2019-02-13,01:47:24,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....Will be getting almost $23 BILLION for Border Security. Regardless of Wall money, it is being built as we speak!",[],[],[],21781,22452,114767,[],[],https://twitter.com/realDonaldTrump/status/1095469449052868610,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1095469447933059073,1095469447933059073,1550015243000,2019-02-13,01:47:23,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Was just presented the concept and parameters of the Border Security Deal by hard working Senator Richard Shelby. Looking over all aspects knowing that this will be hooked up with lots of money from other sources....,[],[],[],9732,17315,94207,[],[],https://twitter.com/realDonaldTrump/status/1095469447933059073,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1095360852482498561,1095360852482498561,1549989352000,2019-02-12,18:35:52,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Beautiful evening in El Paso, Texas last night. God Bless the USA! pic.twitter.com/trqA75KxLN",[],[],[],19939,21043,108301,[],[],https://twitter.com/realDonaldTrump/status/1095360852482498561,False,,1,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1095168756374921227,1095168756374921227,1549943553000,2019-02-12,05:52:33,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"We are fighting for all Americans, from all backgrounds, of every age, race, religion, birthplace, color & creed. Our agenda is NOT a partisan agenda – it is the mainstream, common sense agenda of the American People. Thank you El Paso, Texas - I love you! https://www.pscp.tv/w/bzI46jFvTlFsTFJub1dwUXd8MVlxS0R5UWdwREVHVrXS3Q-E6vT7QtT7IuBU-iv2KBcSdOzJ2LK3RyqLWTw4?t=33m15s …",[],['https://www.pscp.tv/w/bzI46jFvTlFsTFJub1dwUXd8MVlxS0R5UWdwREVHVrXS3Q-E6vT7QtT7IuBU-iv2KBcSdOzJ2LK3RyqLWTw4?t=33m15s'],[],25508,30409,129244,[],[],https://twitter.com/realDonaldTrump/status/1095168756374921227,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1095787504001789960,1095787504001789960,1550091074000,2019-02-13,22:51:14,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"Today, it was my great honor to address the @MjrCitiesChiefs Association and @MCSheriffs Conference in Washington, D.C. We will never forget your service, and we will never, ever let you down! We love you, and we thank God for you each and every day. https://www.pscp.tv/w/bzR52jFvTlFsTFJub1dwUXd8MW1yR21ZWWpFakRHeTK7-r48ZBuTHkuqIN1a_9mZz_lIQ_gEFhRLOUHmNglb?t=2s …","['mjrcitieschiefs', 'mcsheriffs']",['https://www.pscp.tv/w/bzR52jFvTlFsTFJub1dwUXd8MW1yR21ZWWpFakRHeTK7-r48ZBuTHkuqIN1a_9mZz_lIQ_gEFhRLOUHmNglb?t=2s'],[],6147,14900,70342,[],[],https://twitter.com/realDonaldTrump/status/1095787504001789960,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '3430294055', 'username': 'MjrCitiesChiefs'}, {'user_id': '954083738031480834', 'username': 'MCSheriffs'}]",,,,
1095699493440446464,1095699493440446464,1550070091000,2019-02-13,17:01:31,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"The Gallup Poll just announced that 69% of our great citizens expect their finances to improve next year, a 16 year high. Nice!",[],[],[],23373,23602,132566,[],[],https://twitter.com/realDonaldTrump/status/1095699493440446464,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1095638223861284865,1095638223861284865,1550055483000,2019-02-13,12:58:03,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,The Senate Intelligence Committee: THERE IS NO EVIDENCE OF COLLUSION BETWEEN THE TRUMP CAMPAIGN AND RUSSIA!,[],[],[],32641,31950,143186,[],[],https://twitter.com/realDonaldTrump/status/1095638223861284865,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1095523879689293825,1095523879689293825,1550028221000,2019-02-13,05:23:41,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"I want to thank all Republicans for the work you have done in dealing with the Radical Left on Border Security. Not an easy task, but the Wall is being built and will be a great achievement and contributor toward life and safety within our Country!",[],[],[],30522,27440,149433,[],[],https://twitter.com/realDonaldTrump/status/1095523879689293825,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1096099414916169730,1096099414916169730,1550165439000,2019-02-14,19:30:39,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"One year ago today, a horrific act of violence took the lives of 14 students and 3 educators in Parkland, Florida. On this somber anniversary, we honor their memory and recommit to ensuring the safety of all Americans, especially our Nation’s children...  https://www.whitehouse.gov/briefings-statements/presidential-message-school-safety-remembering-parkland-tragedy/ … pic.twitter.com/EVAeSwA8oV",[],['https://www.whitehouse.gov/briefings-statements/presidential-message-school-safety-remembering-parkland-tragedy/'],['https://pbs.twimg.com/media/DzYgmtDW0AEVQ0C.jpg'],21756,14088,67150,[],[],https://twitter.com/realDonaldTrump/status/1096099414916169730,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1096098622423396353,1096098622423396353,1550165250000,2019-02-14,19:27:30,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Reviewing the funding bill with my team at the @WhiteHouse!,['whitehouse'],[],[],37510,14540,94790,[],[],https://twitter.com/realDonaldTrump/status/1096098622423396353,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '822215673812119553', 'username': 'WhiteHouse'}]",,,,
1096060280839307267,1096060280839307267,1550156109000,2019-02-14,16:55:09,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,"....Many of the top FBI brass were fired, forced to leave, or left. McCabe’s wife received BIG DOLLARS from Clinton people for her campaign - he gave Hillary a pass. McCabe is a disgrace to the FBI and a disgrace to our Country. MAKE AMERICA GREAT AGAIN!",[],[],[],41875,37872,154861,[],[],https://twitter.com/realDonaldTrump/status/1096060280839307267,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1096056426533998594,1096056426533998594,1550155190000,2019-02-14,16:39:50,GTB Standard Time,25073877,realdonaldtrump,Donald J. Trump,,Disgraced FBI Acting Director Andrew McCabe pretends to be a “poor little Angel” when in fact he was a big part of the Crooked Hillary Scandal & the Russia Hoax - a puppet for Leakin’ James Comey. I.G. report on McCabe was devastating. Part of “insurance policy” in case I won....,[],[],[],28694,34315,135202,[],[],https://twitter.com/realDonaldTrump/status/1096056426533998594,False,,0,,,,,,,"[{'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
